Satellite_PRN_number,year,month,day,hour,minute,second,SV_clock_bias,SV_clock_drift,SV_clock_drift_rate,IODE,C_rs,Delta_n,M0,C_uc,e_Eccentricity,C_us,sqrt_A,T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA_DOT,IDOT,Codes_on_L2_channel,GPS_Week,L2_P,SV_accuracy,SV_health,TGD,IODS,t_tm,Fit_interval
17,22,1,16,16,0,0.0,0.0005622832104564,5.229594535194e-12,0.0,8.0,130.40625,3.913734451321e-09,-2.049817479126,6.908550858498e-06,0.01372005976737,3.665685653687e-06,5153.746379852,57600.0,2.514570951462e-07,-2.406883712185,1.6950070858e-07,0.9802542579931,321.09375,-1.508033407827,-7.811753962337e-09,2.042942239602e-10,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,8.0,50670.0,4.0
19,22,1,16,16,0,0.0,0.0001063635572791,5.002220859751e-12,0.0,50.0,119.46875,4.088027425608e-09,0.3482793077797,6.133690476418e-06,0.008933344390243,4.023313522339e-06,5153.679800034,57600.0,1.862645149231e-09,-2.361970784192,-2.030283212662e-07,0.9789508579641,317.28125,1.997277267849,-8.148910863418e-09,1.571494030463e-10,1.0,2193.0,0.0,2.0,0.0,-1.583248376846e-08,50.0,50700.0,4.0
24,22,1,16,16,0,0.0,0.0002771280705929,-1.136868377216e-13,0.0,180.0,-6.78125,5.537373510976e-09,2.337078642055,-5.513429641724e-07,0.01227860327344,5.114823579788e-06,5153.688304901,57600.0,-1.247972249985e-07,1.644766927419,-2.365559339523e-07,0.9339701646805,266.90625,0.8011777449318,-8.241771874309e-09,-1.8215044444e-10,1.0,2193.0,0.0,2.8,0.0,2.328306436539e-09,180.0,50760.0,4.0
32,22,1,16,16,0,0.0,-5.152216181159e-05,-6.139089236967e-12,0.0,86.0,4.6875,4.699838624286e-09,-1.343986745414,3.054738044739e-07,0.005419335211627,8.281320333481e-06,5153.760538101,57600.0,9.499490261078e-08,0.665857154046,7.450580596924e-09,0.9579078624903,217.34375,-2.37368573123,-7.875328039024e-09,6.018107821204e-10,1.0,2193.0,0.0,2.0,0.0,4.656612873077e-10,86.0,50820.0,4.0
1,22,1,16,16,0,0.0,0.0004557450301945,-9.777068044059e-12,0.0,30.0,-57.8125,4.023739033453e-09,2.032356507326,-3.093853592873e-06,0.01126337808091,1.100823283195e-06,5153.671051025,57600.0,-2.048909664154e-07,-1.408712935554,-2.086162567139e-07,0.9863965302091,372.90625,0.8821365823352,-8.084265313528e-09,-6.285976121851e-11,1.0,2193.0,0.0,2.0,0.0,5.122274160385e-09,30.0,50850.0,4.0
2,22,1,16,16,0,0.0,-0.0006487756036222,-9.094947017729e-13,0.0,29.0,-39.0,4.337323524077e-09,2.194103962837,-2.201646566391e-06,0.02069130237214,-8.530914783478e-07,5153.679050446,57600.0,2.812594175339e-07,-1.497405073915,-5.029141902924e-08,0.9647362857101,393.40625,-1.456677522363,-8.05033532878e-09,-1.250052069686e-10,1.0,2193.0,0.0,2.0,0.0,-1.769512891769e-08,29.0,51180.0,4.0
25,22,1,16,16,0,0.0,0.000271778088063,5.570655048359e-12,0.0,82.0,50.15625,4.373753612965e-09,0.4734138034252,2.739951014519e-06,0.01037436455954,1.055188477039e-05,5153.728660583,57600.0,-1.713633537292e-07,2.763137371785,1.303851604462e-07,0.9583988924065,174.5625,0.9723408410989,-7.90140055362e-09,-5.907388923603e-10,1.0,2193.0,0.0,2.0,0.0,5.587935447693e-09,82.0,53850.0,4.0
20,22,1,16,15,59,44.0,0.0005171471275389,-1.136868377216e-13,0.0,6.0,-146.1875,4.541974905772e-09,3.0887201946,-7.433816790581e-06,0.005289865308441,8.054077625275e-06,5153.736700058,57584.0,-7.82310962677e-08,-0.5266420572584,-9.313225746155e-09,0.9416723757028,212.0625,3.102888774172,-7.990689987169e-09,1.642925577302e-11,1.0,2193.0,0.0,2.0,0.0,-8.381903171539e-09,6.0,56010.0,4.0
4,22,1,16,16,0,0.0,-0.0001946613192558,1.818989403546e-12,0.0,186.0,8.59375,4.697338520147e-09,-2.4302094304,4.265457391739e-07,0.001648033736274,8.344650268555e-06,5153.656873703,57600.0,-2.607703208923e-08,0.7075010467613,-1.117587089539e-08,0.9610223375464,223.125,-3.103534501824,-7.871042146213e-09,6.085967790701e-10,1.0,2193.0,0.0,2.0,0.0,-4.19095158577e-09,186.0,57420.0,4.0
2,22,1,16,18,0,0.0,-0.0006487825885415,-9.094947017729e-13,0.0,30.0,-47.21875,4.443042213399e-09,-3.038871471709,-2.294778823853e-06,0.02069182263222,-6.668269634247e-07,5153.677705765,64800.0,2.365559339523e-07,-1.49746306545,9.126961231232e-08,0.9647354094222,394.84375,-1.456709596842,-8.027477233791e-09,-7.928901699153e-11,1.0,2193.0,0.0,2.0,0.0,-1.769512891769e-08,30.0,57600.0,4.0
3,22,1,16,18,0,0.0,-8.084671571851e-05,-1.512034941697e-11,0.0,3.0,-111.84375,3.870161207749e-09,1.915566108732,-5.776062607765e-06,0.00386735284701,9.143725037575e-06,5153.70422554,64800.0,-3.352761268616e-08,-0.3732763133482,-9.685754776001e-08,0.9725748392345,208.3125,0.975195933465,-7.665319291316e-09,1.146476326769e-10,1.0,2193.0,0.0,2.0,0.0,1.862645149231e-09,3.0,57630.0,4.0
4,22,1,16,18,0,0.0,-0.0001946482807398,1.818989403546e-12,0.0,187.0,9.5625,4.612334979408e-09,-1.37984053272,2.942979335785e-07,0.001647951663472,8.163973689079e-06,5153.657444,64800.0,3.725290298462e-09,0.7074441904501,-1.862645149231e-09,0.9610267862803,221.1875,-3.103711294011,-7.883185509176e-09,6.314548740587e-10,1.0,2193.0,0.0,2.0,0.0,-4.19095158577e-09,187.0,57660.0,4.0
6,22,1,16,18,0,0.0,0.0001727659255266,1.1027623259e-11,0.0,16.0,-59.125,4.074098273975e-09,-2.833962515674,-3.006309270859e-06,0.002636695979163,6.444752216339e-07,5153.652345657,64800.0,1.117587089539e-08,-1.417040418244,1.490116119385e-08,0.9857785497248,381.375,-0.9984566820257,-8.10569477758e-09,-1.350056235261e-10,1.0,2193.0,0.0,2.0,0.0,4.19095158577e-09,16.0,57690.0,4.0
12,22,1,16,18,0,0.0,-0.0001567755825818,-5.684341886081e-12,0.0,164.0,66.34375,3.981951578552e-09,1.755905875979,3.17208468914e-06,0.00858532183338,1.124106347561e-05,5153.624853134,64800.0,-1.173466444016e-07,2.839398044851,-2.1792948246e-07,0.9710240158707,166.1875,1.237761741608,-7.553171762779e-09,-4.88234622646e-10,1.0,2193.0,0.0,2.0,0.0,-1.257285475731e-08,164.0,57720.0,4.0
17,22,1,16,18,0,0.0,0.0005623209290206,5.229594535194e-12,0.0,25.0,118.15625,4.124100356762e-09,-0.9998386100342,6.32181763649e-06,0.01371932856273,4.57838177681e-06,5153.742319107,64800.0,-1.415610313416e-07,-2.406941466728,1.583248376846e-07,0.9802540765912,307.78125,-1.507878973417,-8.174983378014e-09,2.121516941125e-10,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,25.0,57780.0,4.0
19,22,1,16,18,0,0.0,0.0001063998788595,5.002220859751e-12,0.0,53.0,115.9375,4.097313526697e-09,1.398415632207,5.757436156273e-06,0.008933783276007,3.53716313839e-06,5153.680822372,64800.0,2.123415470123e-07,-2.362029197048,-1.769512891769e-07,0.9789525695782,319.625,1.997314703923,-8.008905031613e-09,1.485776174256e-10,1.0,2193.0,0.0,2.0,0.0,-1.583248376846e-08,53.0,57810.0,4.0
20,22,1,16,17,59,44.0,0.0005171461962163,-1.136868377216e-13,0.0,56.0,-142.0,4.556261215139e-09,-2.144249865185,-7.318332791328e-06,0.005289983120747,8.299946784973e-06,5153.73683548,64784.0,-6.705522537231e-08,-0.526700031239,-9.499490261078e-08,0.9416723230378,207.84375,3.102816750326,-8.058192798932e-09,5.071639825584e-11,1.0,2193.0,0.0,2.0,0.0,-8.381903171539e-09,56.0,57840.0,4.0
24,22,1,16,18,0,0.0,0.0002771271392703,-1.136868377216e-13,0.0,181.0,-7.1875,5.554159924483e-09,-2.895928872822,-5.15952706337e-07,0.01227863819804,5.032867193222e-06,5153.688253403,64800.0,4.842877388e-08,1.644707638275,-2.570450305939e-07,0.9339689797169,267.15625,0.80117931318,-8.234628719625e-09,-1.396486740707e-10,1.0,2193.0,0.0,2.8,0.0,2.328306436539e-09,181.0,57870.0,4.0
25,22,1,16,18,0,0.0,0.0002718181349337,5.570655048359e-12,0.0,83.0,50.46875,4.358752988129e-09,1.523510114117,2.557411789894e-06,0.01037527516019,1.114048063755e-05,5153.730413437,64800.0,-2.756714820862e-07,2.763080338461,-1.862645149231e-08,0.9583946938316,164.71875,0.9723897288953,-7.833540584123e-09,-5.657378509666e-10,1.0,2193.0,0.0,2.0,0.0,5.587935447693e-09,83.0,57900.0,4.0
31,22,1,16,18,0,0.0,-0.0001602484844625,-1.818989403546e-12,0.0,177.0,-11.125,5.148785896171e-09,1.968953137453,-4.749745130539e-07,0.01045986567624,5.779787898064e-06,5153.664464951,64800.0,-2.197921276093e-07,1.744964856493,1.490116119385e-07,0.9547591185782,269.5,0.3665236429523,-8.161054226381e-09,-3.146559638268e-10,1.0,2193.0,0.0,2.0,0.0,-1.303851604462e-08,177.0,58140.0,4.0
29,22,1,16,18,0,0.0,-0.0004681129939854,-4.888534022029e-12,0.0,78.0,131.65625,3.931235180296e-09,-0.8698300165973,6.729736924171e-06,0.001769869006239,4.414469003677e-06,5153.768507004,64800.0,-5.774199962616e-08,-2.393993964395,-1.117587089539e-08,0.9822394861029,305.4375,2.292449056425,-7.93711632704e-09,2.110802209099e-10,1.0,2193.0,0.0,2.0,0.0,-1.024454832077e-08,78.0,58830.0,4.0
9,22,1,16,18,0,0.0,-0.0003577154129744,1.250555214938e-12,0.0,89.0,6.625,4.781270587683e-09,-0.5696193705446,1.136213541031e-07,0.002332451404072,8.59797000885e-06,5153.634992599,64800.0,-2.98023223877e-08,0.654729362346,1.676380634308e-08,0.9540537375162,213.6875,1.857954977202,-7.98818988303e-09,6.418124483504e-10,1.0,2193.0,0.0,2.0,0.0,1.396983861923e-09,89.0,59520.0,4.0
5,22,1,16,18,0,0.0,-6.811413913965e-05,-1.250555214938e-12,0.0,27.0,-130.0625,4.187317275715e-09,-0.5541174962122,-6.593763828278e-06,0.005897957482375,9.234994649887e-06,5153.65732193,64800.0,-2.235174179077e-08,-0.4132620249936,8.195638656616e-08,0.9595476605316,200.4375,1.012615094318,-7.927473068216e-09,9.928985010651e-11,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,27.0,59850.0,4.0
26,22,1,16,18,0,0.0,0.000174933578819,3.410605131648e-12,0.0,38.0,36.875,4.877703175916e-09,0.8743164425607,2.20350921154e-06,0.006782363518141,9.976327419281e-06,5153.687484741,64800.0,-2.607703208923e-08,2.716672967968,1.285225152969e-07,0.9392101002477,172.46875,0.3508952305948,-8.045692278235e-09,-6.157399337541e-10,1.0,2193.0,0.0,2.0,0.0,6.984919309616e-09,38.0,64620.0,4.0
4,22,1,16,20,0,0.0,-0.0001946352422237,1.818989403546e-12,0.0,188.0,5.09375,4.532688804683e-09,-0.3293642422227,2.998858690262e-07,0.00164837227203,8.13789665699e-06,5153.658639908,72000.0,7.450580596924e-09,0.7073874248399,-9.313225746155e-09,0.9610313476588,221.03125,-3.103996712254,-7.878899616366e-09,6.325263472613e-10,1.0,2193.0,0.0,2.0,0.0,-4.19095158577e-09,188.0,64830.0,4.0
5,22,1,16,20,0,0.0,-6.81234523654e-05,-1.250555214938e-12,0.0,51.0,-126.0625,4.143386874409e-09,0.4960957206523,-6.435438990593e-06,0.005898440722376,9.272247552872e-06,5153.658245087,72000.0,-1.396983861923e-07,-0.4133185492223,3.725290298462e-08,0.9595482910493,200.96875,1.012589506417,-7.88354266691e-09,1.750072897561e-11,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,51.0,64860.0,4.0
6,22,1,16,20,0,0.0,0.0001728455536067,1.1027623259e-11,0.0,29.0,-52.21875,4.119457306218e-09,-1.784118760233,-2.648681402206e-06,0.002637865254655,1.141801476479e-06,5153.649583817,72000.0,-1.490116119385e-08,-1.417098845729,2.607703208923e-08,0.9857774349813,372.6875,-0.9981083700085,-8.133195923113e-09,-1.385772008681e-10,1.0,2193.0,0.0,2.0,0.0,4.19095158577e-09,29.0,64890.0,4.0
9,22,1,16,20,0,0.0,-0.0003577065654099,1.250555214938e-12,0.0,90.0,4.625,4.679123475703e-09,0.4805746528347,1.490116119385e-07,0.002332880510949,8.383765816689e-06,5153.635807037,72000.0,-2.98023223877e-08,0.6546719120901,-9.313225746155e-09,0.9540582813398,211.34375,1.857966793192,-7.987475567561e-09,6.271689812483e-10,1.0,2193.0,0.0,2.0,0.0,1.396983861923e-09,90.0,64920.0,4.0
12,22,1,16,20,0,0.0,-0.0001568160951138,-5.684341886081e-12,0.0,167.0,67.84375,3.969451057855e-09,2.806039880218,3.403052687645e-06,0.008585022296757,1.078099012375e-05,5153.626085281,72000.0,4.284083843231e-08,2.839344248965,-1.844018697739e-07,0.9710208866889,171.625,1.237833850303,-7.460310751888e-09,-4.857345185067e-10,1.0,2193.0,0.0,2.0,0.0,-1.257285475731e-08,167.0,64950.0,4.0
20,22,1,16,20,0,0.0,0.0005171447992325,-1.136868377216e-13,0.0,57.0,-133.875,4.61590655675e-09,-1.092034049521,-6.964430212975e-06,0.005289379041642,7.765367627144e-06,5153.734275818,72000.0,1.303851604462e-08,-0.5267581383451,-1.508742570877e-07,0.9416726829156,219.0,3.103077167299,-8.081408051655e-09,2.214377952016e-11,1.0,2193.0,0.0,2.0,0.0,-8.381903171539e-09,57.0,65040.0,4.0
25,22,1,16,20,0,0.0,0.0002718581818044,5.570655048359e-12,0.0,84.0,55.8125,4.258748822554e-09,2.573677505073,2.710148692131e-06,0.01037500042003,1.086480915546e-05,5153.730260849,72000.0,-2.048909664154e-08,2.763024772444,-1.862645149231e-07,0.9583921293362,165.375,0.9723677236815,-7.54388566169e-09,-5.203788187237e-10,1.0,2193.0,0.0,2.0,0.0,5.587935447693e-09,84.0,65100.0,4.0
26,22,1,16,20,0,0.0,0.000174957793206,3.410605131648e-12,0.0,74.0,37.65625,4.877703175916e-09,1.924250502471,2.108514308929e-06,0.006783016608097,1.093000173569e-05,5153.690721512,72000.0,-1.434236764908e-07,2.716614903286,1.080334186554e-07,0.9392057231968,159.0625,0.3511349004637,-8.005690612005e-09,-5.803813180686e-10,1.0,2193.0,0.0,2.0,0.0,6.984919309616e-09,74.0,65130.0,4.0
29,22,1,16,20,0,0.0,-0.000468147918582,-4.888534022029e-12,0.0,79.0,130.8125,3.954093275285e-09,0.180185249896,6.657093763351e-06,0.001769791822881,4.31202352047e-06,5153.768260956,72000.0,0.0,-2.394050895315,-5.215406417847e-08,0.9822407281204,307.71875,2.29255268369,-7.958902948826e-09,1.564350875779e-10,1.0,2193.0,0.0,2.0,0.0,-1.024454832077e-08,79.0,65160.0,4.0
31,22,1,16,20,0,0.0,-0.0001602610573173,-1.818989403546e-12,0.0,178.0,-11.71875,5.068425405977e-09,3.019133030506,-6.575137376785e-07,0.01045969838742,5.561858415604e-06,5153.664836884,72000.0,-1.303851604462e-07,1.74490646997,-9.499490261078e-08,0.9547580989243,270.84375,0.3665347143164,-7.946402428129e-09,-2.407243128482e-10,1.0,2193.0,0.0,2.0,0.0,-1.303851604462e-08,178.0,65190.0,4.0
2,22,1,16,20,0,0.0,-0.0006487891077995,-9.094947017729e-13,0.0,31.0,-38.3125,4.468400412527e-09,-1.988749789629,-1.560896635056e-06,0.02069232054055,-2.421438694e-07,5153.675699234,72000.0,2.719461917877e-07,-1.497520640054,3.017485141754e-07,0.964734429267,385.84375,-1.456653856737,-8.136767500455e-09,-1.278624688422e-10,1.0,2193.0,0.0,2.0,0.0,-1.769512891769e-08,31.0,65250.0,4.0
18,22,1,16,20,0,0.0,0.0002595358528197,-7.389644451905e-12,0.0,66.0,-60.84375,4.405183493575e-09,-1.964538333033,-3.192573785782e-06,0.00208645244129,3.930181264877e-07,5153.627241135,72000.0,-5.029141902924e-08,-1.400563677247,4.470348358154e-08,0.970187536868,378.5625,3.11134709733,-8.282130698273e-09,-1.278624688422e-10,1.0,2193.0,0.0,2.0,0.0,-8.381903171539e-09,66.0,65520.0,4.0
13,22,1,16,19,59,44.0,0.0002464074641466,6.025402399246e-12,0.0,11.0,8.46875,4.556975530608e-09,-0.4691867543002,5.140900611877e-07,0.005793755291961,7.651746273041e-06,5153.670137405,71984.0,-9.313225746155e-09,0.8070403467098,7.82310962677e-08,0.9684115587085,238.40625,0.970037960809,-7.935330538369e-09,5.900245768919e-10,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,11.0,67260.0,4.0
15,22,1,16,20,0,0.0,-9.103957563639e-05,2.84217094304e-12,0.0,60.0,0.5,5.239861118391e-09,-0.8659700428768,3.166496753693e-07,0.01392341067549,8.96118581295e-06,5153.724493027,72000.0,1.862645149231e-09,0.5494167498244,3.091990947723e-07,0.9299740283968,190.71875,1.070319510281,-8.357133822454e-09,6.468126566291e-10,1.0,2193.0,0.0,2.0,0.0,-1.071020960808e-08,60.0,68580.0,4.0
16,22,1,16,20,0,0.0,-0.0004565585404634,-5.343281372916e-12,0.0,75.0,60.96875,4.101956577242e-09,0.950019626805,3.539025783539e-06,0.01265088585205,1.120008528233e-05,5153.595159531,72000.0,-1.378357410431e-07,2.857969724036,1.285225152969e-07,0.9709926333521,169.6875,0.6979261572316,-7.765323456891e-09,-5.957391006391e-10,1.0,2193.0,0.0,2.0,0.0,-1.024454832077e-08,75.0,69090.0,4.0
7,22,1,16,20,0,0.0,0.000302366912365,3.637978807092e-12,0.0,11.0,-14.0,5.136642533208e-09,-2.812848318514,-9.015202522278e-07,0.01544045191258,5.461275577545e-06,5153.693990707,72000.0,1.322478055954e-07,1.726924515006,-2.9057264328e-07,0.950512697492,269.3125,-2.295560975763,-7.99676166865e-09,-1.610781381224e-10,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,11.0,70650.0,4.0
23,22,1,16,20,44,32.0,1.051928848028e-05,-3.865352482535e-12,0.0,101.0,-133.40625,3.942664227791e-09,-2.420301336408,-6.772577762604e-06,0.001956330728717,9.540468454361e-06,5153.705913544,74672.0,-2.421438694e-08,-0.4008431261652,5.587935447693e-09,0.9674425744379,199.625,2.914141769885,-7.696392014191e-09,9.321816862518e-11,1.0,2193.0,0.0,2.0,0.0,-8.381903171539e-09,357.0,70740.0,4.0
5,22,1,16,22,0,0.0,-6.813276559114e-05,-1.250555214938e-12,0.0,73.0,-117.4375,4.256605876149e-09,1.546522097847,-6.156042218208e-06,0.00589740218129,8.938834071159e-06,5153.654960632,79200.0,-6.705522537231e-08,-0.4133750793027,-5.587935447693e-08,0.9595480057803,210.21875,1.0123522489,-7.901043395886e-09,-5.321650239522e-11,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,73.0,72030.0,4.0
7,22,1,16,22,0,0.0,0.000302392989397,3.637978807092e-12,0.0,12.0,-11.34375,5.089497712294e-09,-1.76273234474,-6.537884473801e-07,0.01544117333833,4.701316356659e-06,5153.69185257,79200.0,2.272427082062e-07,1.726866106539,-7.82310962677e-08,0.9505122556907,277.0,-2.295503120279,-8.019976921373e-09,-1.678641350722e-11,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,12.0,72090.0,4.0
13,22,1,16,21,59,44.0,0.0002464512363076,6.025402399246e-12,0.0,12.0,13.125,4.474472094009e-09,0.5809815275726,5.792826414108e-07,0.005794548429549,7.711350917816e-06,5153.671661377,79184.0,-6.519258022308e-08,0.8069834421224,4.470348358154e-08,0.9684157543576,235.3125,0.9700522271861,-7.91925844033e-09,5.510943838646e-10,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,12.0,72180.0,4.0
15,22,1,16,22,0,0.0,-9.101908653975e-05,2.84217094304e-12,0.0,69.0,1.1875,5.201645240832e-09,0.1841910794749,1.415610313416e-07,0.01392350811511,9.024515748024e-06,5153.724731445,79200.0,-1.9371509552e-07,0.5493563166785,2.011656761169e-07,0.9299785195553,191.5625,1.070313178771,-8.391778122671e-09,6.01096466652e-10,1.0,2193.0,0.0,2.0,0.0,-1.071020960808e-08,69.0,72210.0,4.0
16,22,1,16,22,0,0.0,-0.0004565976560116,-5.343281372916e-12,0.0,90.0,64.25,4.110885520597e-09,2.000255300925,3.261491656303e-06,0.01265139819589,1.164898276329e-05,5153.595020294,79200.0,-3.352761268616e-07,2.857913243695,-1.024454832077e-07,0.970989349101,162.5625,0.6979164551589,-7.580672908312e-09,-4.443042213399e-10,1.0,2193.0,0.0,2.0,0.0,-1.024454832077e-08,90.0,72240.0,4.0
18,22,1,16,22,0,0.0,0.0002594827674329,-7.389644451905e-12,0.0,67.0,-61.5,4.384468344991e-09,-0.9139883846106,-3.242865204811e-06,0.002086520893499,6.239861249924e-07,5153.628583908,79200.0,-1.117587089539e-08,-1.400622833266,-6.891787052155e-08,0.9701862407226,373.34375,3.111004808146,-8.29463121897e-09,-2.246522148093e-10,1.0,2193.0,0.0,2.0,0.0,-8.381903171539e-09,67.0,72270.0,4.0
20,22,1,16,22,0,0.0,0.0005171438679099,-1.136868377216e-13,0.0,61.0,-119.96875,4.736625870908e-09,-0.04215680642306,-6.236135959625e-06,0.005288401851431,7.564201951027e-06,5153.731239319,79200.0,1.117587089539e-07,-0.5268162366737,9.313225746155e-09,0.9416719192724,224.625,3.103346427612,-8.224985460802e-09,-7.393165097859e-11,1.0,2193.0,0.0,2.0,0.0,-8.381903171539e-09,61.0,72300.0,4.0
23,22,1,16,22,0,0.0,1.050205901265e-05,-3.865352482535e-12,0.0,102.0,-129.1875,3.884447517117e-09,-1.759618349521,-6.677582859993e-06,0.001956075662747,9.570270776749e-06,5153.706932068,79200.0,-6.705522537231e-08,-0.4008777563619,3.539025783539e-08,0.9674430264796,198.96875,2.913890500538,-7.668890868658e-09,6.785996949726e-11,1.0,2193.0,0.0,2.0,0.0,-8.381903171539e-09,358.0,72330.0,4.0
26,22,1,16,22,0,0.0,0.0001749820075929,3.410605131648e-12,0.0,80.0,43.1875,4.831629828205e-09,2.974499494998,2.218410372734e-06,0.006783170159906,1.084618270397e-05,5153.689893723,79200.0,-1.043081283569e-07,2.716557479363,-8.754432201385e-08,0.9392025194062,159.3125,0.3510597562137,-7.838897950136e-09,-5.150214527108e-10,1.0,2193.0,0.0,2.0,0.0,6.984919309616e-09,80.0,72390.0,4.0
29,22,1,16,22,0,0.0,-0.0004681828431785,-4.888534022029e-12,0.0,80.0,126.53125,3.975879897071e-09,1.230407684607,6.422400474548e-06,0.001770021044649,4.192814230919e-06,5153.768362045,79200.0,3.911554813385e-08,-2.39410812467,-4.284083843231e-08,0.9822419789153,306.9375,2.292448954021,-7.929973172356e-09,1.539349834385e-10,1.0,2193.0,0.0,2.0,0.0,-1.024454832077e-08,80.0,72420.0,4.0
2,22,1,16,22,0,0.0,-0.0006487960927188,-9.094947017729e-13,0.0,32.0,-34.90625,4.790556688772e-09,-0.9386858445361,-1.581385731697e-06,0.02069277828559,1.102685928345e-06,5153.671144485,79200.0,-2.942979335785e-07,-1.497582163074,1.080334186554e-07,0.9647309767804,366.25,-1.456534633302,-8.745364279525e-09,-5.785955293977e-11,1.0,2193.0,0.0,2.0,0.0,-1.769512891769e-08,32.0,72510.0,4.0
30,22,1,16,22,0,0.0,-0.0005071987397969,-2.614797267597e-12,0.0,35.0,-14.21875,5.487728585923e-09,-1.748329590019,-9.573996067047e-07,0.00542520347517,5.03845512867e-06,5153.581464767,79200.0,6.891787052155e-08,1.740465286211,-4.284083843231e-08,0.9356862977872,267.4375,-2.751284603236,-8.364276977138e-09,-1.032185851827e-10,1.0,2193.0,0.0,2.0,0.0,3.725290298462e-09,35.0,72540.0,4.0
27,22,1,16,22,0,0.0,7.230415940285e-05,2.137312549166e-11,0.0,27.0,138.3125,4.206960951096e-09,1.125702532726,7.385388016701e-06,0.01002438308205,5.481764674187e-06,5153.656270981,79200.0,-3.725290298462e-08,-2.469322015482,1.359730958939e-07,0.9739079043162,279.4375,0.6301483331446,-8.142482024202e-09,8.286059433349e-11,1.0,2193.0,0.0,2.0,0.0,1.862645149231e-09,27.0,74310.0,4.0
10,22,1,16,21,59,44.0,-0.0002953424118459,-9.663381206337e-12,0.0,34.0,-137.0625,3.793015137162e-09,-3.111987170803,-7.059425115585e-06,0.007436257554218,9.790062904358e-06,5153.687122345,79184.0,-3.725290298462e-09,-0.376183036482,-7.636845111847e-08,0.9724083255099,197.0625,-2.535460911964,-7.525670617246e-09,8.143196339671e-11,1.0,2193.0,0.0,2.0,0.0,2.328306436539e-09,34.0,75180.0,4.0
24,22,1,16,21,59,44.0,0.0002771252766252,-1.136868377216e-13,0.0,49.0,-7.03125,5.640234938425e-09,-0.7979303111031,-1.564621925354e-07,0.01227906392887,4.84474003315e-06,5153.687345505,79184.0,1.285225152969e-07,1.644588110553,2.291053533554e-07,0.9339669974629,271.75,0.801207010608,-8.555356364933e-09,-1.242908915002e-10,1.0,2193.0,0.0,2.0,0.0,2.328306436539e-09,49.0,78120.0,4.0
8,22,1,16,22,0,0.0,-5.243811756372e-05,-1.591615728103e-12,0.0,84.0,142.3125,4.352681306648e-09,1.197143486129,7.603317499161e-06,0.007134867249988,5.269423127174e-06,5153.713970184,79200.0,4.284083843231e-08,-2.48850371834,5.774199962616e-08,0.9652360594877,275.1875,0.08073203975065,-8.126052768429e-09,5.785955293977e-11,1.0,2193.0,0.0,2.8,0.0,5.122274160385e-09,84.0,78360.0,4.0
32,22,1,16,23,59,44.0,-5.169678479433e-05,-6.139089236967e-12,0.0,8.0,2.9375,4.435541900981e-09,2.854170853478,2.291053533554e-07,0.0054202262545,8.950009942055e-06,5153.761259079,86384.0,1.862645149231e-09,0.6656289476032,-4.656612873077e-08,0.9579263625523,205.0625,-2.373664308258,-7.721393055585e-09,6.950289507456e-10,1.0,2193.0,0.0,2.0,0.0,4.656612873077e-10,8.0,81480.0,4.0
8,22,1,16,23,59,44.0,-5.245348438621e-05,-1.591615728103e-12,0.0,33.0,148.4375,4.430184534968e-09,2.245044989604,7.748603820801e-06,0.007135251653381,5.481764674187e-06,5153.712810516,86384.0,-9.872019290924e-08,-2.488562675401,1.415610313416e-07,0.9652370016069,277.28125,0.08065270131446,-8.073907739237e-09,1.875078104529e-10,1.0,2193.0,0.0,2.0,0.0,5.122274160385e-09,33.0,83250.0,4.0
